timestamp;user_present;activity;outdoor_temp;humidity;light_level;day_of_week;hour_of_day;price_kWh
2022-01-01 00:00:00;1;sleeping;5.7;100.0;16.5;5;0;1500
2022-01-01 00:15:00;1;sleeping;11.3;44.7;98.7;5;0;1500
2022-01-01 00:30:00;1;sleeping;11.2;45.5;84.6;5;0;1500
2022-01-01 00:45:00;1;sleeping;4.3;100.0;78.0;5;0;1500
2022-01-01 01:00:00;1;sleeping;10.2;70.6;26.2;5;1;1500
2022-01-01 01:15:00;1;sleeping;4.6;94.6;94.2;5;1;1500
2022-01-01 01:30:00;1;sleeping;10.6;68.9;21.0;5;1;1500
2022-01-01 01:45:00;1;sleeping;11.4;48.5;1.2;5;1;1500
2022-01-01 02:00:00;1;sleeping;10.8;74.4;26.5;5;2;1500
2022-01-01 02:15:00;1;sleeping;11.6;62.7;73.0;5;2;1500
2022-01-01 02:30:00;1;sleeping;11.0;46.2;16.5;5;2;1500
2022-01-01 02:45:00;1;sleeping;6.3;85.1;52.0;5;2;1500
2022-01-01 03:00:00;1;sleeping;12.5;63.6;95.6;5;3;1500
2022-01-01 03:15:00;1;sleeping;11.2;60.7;60.3;5;3;1500
2022-01-01 03:30:00;1;sleeping;12.7;74.0;8.9;5;3;1500
2022-01-01 03:45:00;1;sleeping;12.8;56.0;31.0;5;3;1500
2022-01-01 04:00:00;1;sleeping;13.7;62.9;28.5;5;4;1500
2022-01-01 04:15:00;1;sleeping;12.7;68.3;66.6;5;4;1500
2022-01-01 04:30:00;1;sleeping;12.0;50.4;45.0;5;4;1500
2022-01-01 04:45:00;1;sleeping;13.1;35.9;76.8;5;4;1500
2022-01-01 05:00:00;1;sleeping;12.8;58.1;40.8;5;5;1500
2022-01-01 05:15:00;1;sleeping;13.1;40.3;32.7;5;5;1500
2022-01-01 05:30:00;1;sleeping;13.9;67.3;23.8;5;5;1500
2022-01-01 05:45:00;1;sleeping;8.1;71.5;63.2;5;5;1500
2022-01-01 06:00:00;1;sleeping;9.7;77.0;1.9;5;6;2500
2022-01-01 06:15:00;1;sleeping;9.2;100.0;69.8;5;6;2500
2022-01-01 06:30:00;1;sleeping;13.9;35.3;66.5;5;6;2500
2022-01-01 06:45:00;1;cooking;14.8;61.7;50.8;5;6;2500
2022-01-01 07:00:00;1;cooking;16.5;49.3;57.1;5;7;2500
2022-01-01 07:15:00;1;cooking;9.5;73.9;57.1;5;7;2500
2022-01-01 07:30:00;1;cooking;10.4;85.9;57.1;5;7;2500
2022-01-01 07:45:00;1;idle;9.8;77.3;57.1;5;7;2500
2022-01-01 08:00:00;1;idle;17.6;39.6;166.8;5;8;2500
2022-01-01 08:15:00;1;cooking;16.1;60.3;166.8;5;8;2500
2022-01-01 08:30:00;1;cooking;17.8;64.3;166.8;5;8;2500
2022-01-01 08:45:00;1;idle;17.7;63.6;166.8;5;8;2500
2022-01-01 09:00:00;1;idle;12.5;97.2;262.9;5;9;2500
2022-01-01 09:15:00;1;idle;11.9;77.0;262.9;5;9;2500
2022-01-01 09:30:00;1;idle;17.2;67.2;262.9;5;9;2500
2022-01-01 09:45:00;1;idle;18.0;57.3;262.9;5;9;2500
2022-01-01 10:00:00;1;idle;19.3;59.1;337.7;5;10;2500
2022-01-01 10:15:00;1;idle;18.8;49.6;337.7;5;10;2500
2022-01-01 10:30:00;1;idle;18.5;45.0;337.7;5;10;2500
2022-01-01 10:45:00;1;idle;12.1;80.3;337.7;5;10;2500
2022-01-01 11:00:00;1;idle;19.1;46.4;385.2;5;11;2500
2022-01-01 11:15:00;1;idle;18.0;56.6;385.2;5;11;2500
2022-01-01 11:30:00;1;idle;19.1;35.9;385.2;5;11;2500
2022-01-01 11:45:00;1;idle;19.4;50.2;385.2;5;11;2500
2022-01-01 12:00:00;1;idle;19.4;46.0;401.5;5;12;2500
2022-01-01 12:15:00;1;idle;18.5;45.3;401.5;5;12;2500
2022-01-01 12:30:00;1;idle;18.6;38.6;401.5;5;12;2500
2022-01-01 12:45:00;1;idle;18.8;37.8;401.5;5;12;2500
2022-01-01 13:00:00;1;idle;18.6;59.9;385.2;5;13;2500
2022-01-01 13:15:00;1;idle;18.9;60.1;385.2;5;13;2500
2022-01-01 13:30:00;1;idle;18.5;47.7;385.2;5;13;2500
2022-01-01 13:45:00;1;idle;18.3;71.9;385.2;5;13;2500
2022-01-01 14:00:00;1;idle;12.3;72.4;337.7;5;14;2500
2022-01-01 14:15:00;1;idle;19.3;35.2;337.7;5;14;2500
2022-01-01 14:30:00;1;idle;12.8;94.9;337.7;5;14;2500
2022-01-01 14:45:00;1;idle;18.1;66.3;337.7;5;14;2500
2022-01-01 15:00:00;1;idle;11.1;69.6;262.9;5;15;2500
2022-01-01 15:15:00;1;idle;18.7;32.6;262.9;5;15;2500
2022-01-01 15:30:00;1;idle;17.7;52.0;262.9;5;15;2500
2022-01-01 15:45:00;1;idle;17.1;71.0;262.9;5;15;2500
2022-01-01 16:00:00;1;idle;16.5;57.8;166.8;5;16;2500
2022-01-01 16:15:00;1;cooking;11.8;75.7;166.8;5;16;2500
2022-01-01 16:30:00;1;idle;17.9;71.1;166.8;5;16;2500
2022-01-01 16:45:00;1;idle;17.1;42.5;166.8;5;16;2500
2022-01-01 17:00:00;1;cooking;16.1;36.4;57.1;5;17;3000
2022-01-01 17:15:00;1;cooking;16.9;69.7;57.1;5;17;3000
2022-01-01 17:30:00;1;cooking;16.7;35.7;57.1;5;17;3000
2022-01-01 17:45:00;1;cooking;16.0;39.8;57.1;5;17;3000
2022-01-01 18:00:00;1;cooking;16.1;43.9;95.8;5;18;3000
2022-01-01 18:15:00;1;cooking;15.3;41.4;67.4;5;18;3000
2022-01-01 18:30:00;1;cooking;14.3;34.7;0.6;5;18;3000
2022-01-01 18:45:00;1;cooking;15.5;58.2;46.4;5;18;3000
2022-01-01 19:00:00;1;watching_tv;15.2;58.6;68.8;5;19;3000
2022-01-01 19:15:00;1;watching_tv;9.0;69.1;83.8;5;19;3000
2022-01-01 19:30:00;1;watching_tv;13.4;37.1;12.3;5;19;3000
2022-01-01 19:45:00;1;watching_tv;13.3;59.8;80.3;5;19;3000
2022-01-01 20:00:00;1;watching_tv;14.2;37.2;98.4;5;20;3000
2022-01-01 20:15:00;1;watching_tv;12.7;45.0;94.8;5;20;3000
2022-01-01 20:30:00;1;watching_tv;12.9;57.4;77.7;5;20;3000
2022-01-01 20:45:00;1;watching_tv;14.0;73.2;70.0;5;20;3000
2022-01-01 21:00:00;1;watching_tv;12.4;70.9;3.1;5;21;2500
2022-01-01 21:15:00;1;watching_tv;6.1;90.8;55.0;5;21;2500
2022-01-01 21:30:00;1;watching_tv;12.6;50.2;9.0;5;21;2500
2022-01-01 21:45:00;1;watching_tv;6.4;100.0;27.8;5;21;2500
2022-01-01 22:00:00;1;sleeping;11.1;45.5;47.3;5;22;1500
2022-01-01 22:15:00;1;sleeping;12.0;36.3;9.2;5;22;1500
2022-01-01 22:30:00;1;sleeping;5.7;84.7;99.3;5;22;1500
2022-01-01 22:45:00;1;sleeping;11.3;50.3;85.3;5;22;1500
2022-01-01 23:00:00;1;sleeping;4.4;91.0;52.2;5;23;1500
2022-01-01 23:15:00;1;sleeping;5.2;69.4;47.2;5;23;1500
2022-01-01 23:30:00;1;sleeping;12.1;68.6;26.1;5;23;1500
2022-01-01 23:45:00;1;sleeping;5.2;100.0;67.2;5;23;1500
2022-01-02 00:00:00;1;sleeping;4.6;87.2;35.2;6;0;1500
2022-01-02 00:15:00;1;sleeping;10.3;70.4;78.7;6;0;1500
2022-01-02 00:30:00;1;sleeping;5.9;100.0;52.9;6;0;1500
2022-01-02 00:45:00;1;sleeping;11.6;64.8;80.8;6;0;1500
2022-01-02 01:00:00;1;sleeping;11.3;60.1;76.7;6;1;1500
2022-01-02 01:15:00;1;sleeping;5.2;89.3;75.4;6;1;1500
2022-01-02 01:30:00;1;sleeping;4.2;100.0;21.9;6;1;1500
2022-01-02 01:45:00;1;sleeping;11.2;58.0;2.9;6;1;1500
2022-01-02 02:00:00;1;sleeping;10.5;37.3;84.3;6;2;1500
2022-01-02 02:15:00;1;sleeping;10.9;43.8;59.4;6;2;1500
2022-01-02 02:30:00;1;sleeping;4.5;89.4;61.3;6;2;1500
2022-01-02 02:45:00;1;sleeping;11.4;51.4;68.2;6;2;1500
2022-01-02 03:00:00;1;sleeping;6.1;73.6;60.3;6;3;1500
2022-01-02 03:15:00;1;sleeping;11.8;37.3;45.7;6;3;1500
2022-01-02 03:30:00;1;sleeping;11.7;44.6;64.1;6;3;1500
2022-01-02 03:45:00;1;sleeping;11.8;64.2;80.8;6;3;1500
2022-01-02 04:00:00;1;sleeping;6.1;100.0;15.8;6;4;1500
2022-01-02 04:15:00;1;sleeping;13.4;68.5;0.1;6;4;1500
2022-01-02 04:30:00;1;sleeping;12.7;35.9;11.2;6;4;1500
2022-01-02 04:45:00;1;sleeping;12.8;49.0;85.9;6;4;1500
2022-01-02 05:00:00;1;sleeping;13.5;36.0;96.3;6;5;1500
2022-01-02 05:15:00;1;sleeping;7.9;98.0;8.6;6;5;1500
2022-01-02 05:30:00;1;sleeping;12.8;54.3;13.8;6;5;1500
2022-01-02 05:45:00;1;sleeping;6.8;84.2;28.3;6;5;1500
2022-01-02 06:00:00;1;sleeping;13.9;36.0;41.8;6;6;2500
2022-01-02 06:15:00;1;cooking;14.8;49.3;24.9;6;6;2500
2022-01-02 06:30:00;1;sleeping;14.0;50.2;54.1;6;6;2500
2022-01-02 06:45:00;1;cooking;15.4;57.1;84.9;6;6;2500
2022-01-02 07:00:00;1;cooking;15.8;48.8;57.1;6;7;2500
2022-01-02 07:15:00;1;cooking;16.0;39.6;57.1;6;7;2500
2022-01-02 07:30:00;1;cooking;16.7;46.3;57.1;6;7;2500
2022-01-02 07:45:00;1;cooking;15.6;33.9;57.1;6;7;2500
2022-01-02 08:00:00;1;cooking;10.9;72.6;166.6;6;8;2500
2022-01-02 08:15:00;1;idle;16.1;43.1;166.6;6;8;2500
2022-01-02 08:30:00;1;cooking;17.5;52.2;166.6;6;8;2500
2022-01-02 08:45:00;1;idle;11.3;88.8;166.6;6;8;2500
2022-01-02 09:00:00;1;idle;18.4;51.3;262.6;6;9;2500
2022-01-02 09:15:00;1;idle;17.7;47.7;262.6;6;9;2500
2022-01-02 09:30:00;1;idle;17.9;66.6;262.6;6;9;2500
2022-01-02 09:45:00;1;idle;17.1;62.1;262.6;6;9;2500
2022-01-02 10:00:00;1;idle;19.1;43.4;337.3;6;10;2500
2022-01-02 10:15:00;1;idle;19.3;68.3;337.3;6;10;2500
2022-01-02 10:30:00;1;idle;12.1;98.9;337.3;6;10;2500
2022-01-02 10:45:00;1;idle;12.2;99.2;337.3;6;10;2500
2022-01-02 11:00:00;1;idle;13.1;100.0;384.8;6;11;2500
2022-01-02 11:15:00;1;idle;18.5;51.7;384.8;6;11;2500
2022-01-02 11:30:00;1;idle;18.3;53.0;384.8;6;11;2500
2022-01-02 11:45:00;1;idle;19.1;42.6;384.8;6;11;2500
2022-01-02 12:00:00;1;idle;18.4;44.2;401.0;6;12;2500
2022-01-02 12:15:00;1;idle;19.6;61.7;401.0;6;12;2500
2022-01-02 12:30:00;1;idle;19.4;40.0;401.0;6;12;2500
2022-01-02 12:45:00;1;idle;18.8;68.7;401.0;6;12;2500
2022-01-02 13:00:00;1;idle;19.9;47.7;384.8;6;13;2500
2022-01-02 13:15:00;1;idle;18.2;35.6;384.8;6;13;2500
2022-01-02 13:30:00;1;idle;13.2;93.6;384.8;6;13;2500
2022-01-02 13:45:00;1;idle;18.3;66.8;384.8;6;13;2500
2022-01-02 14:00:00;1;idle;19.4;44.2;337.3;6;14;2500
2022-01-02 14:15:00;1;idle;12.2;100.0;337.3;6;14;2500
2022-01-02 14:30:00;1;idle;19.1;48.7;337.3;6;14;2500
2022-01-02 14:45:00;1;idle;11.8;96.4;337.3;6;14;2500
2022-01-02 15:00:00;1;idle;17.9;48.9;262.6;6;15;2500
2022-01-02 15:15:00;1;idle;17.8;43.3;262.6;6;15;2500
2022-01-02 15:30:00;1;cooking;18.7;47.8;262.6;6;15;2500
2022-01-02 15:45:00;1;idle;12.7;97.4;262.6;6;15;2500
2022-01-02 16:00:00;1;idle;17.9;44.3;166.6;6;16;2500
2022-01-02 16:15:00;1;cooking;17.5;35.0;166.6;6;16;2500
2022-01-02 16:30:00;1;cooking;18.2;42.0;166.6;6;16;2500
2022-01-02 16:45:00;1;cooking;11.5;74.1;166.6;6;16;2500
2022-01-02 17:00:00;1;cooking;15.9;66.9;57.1;6;17;3000
2022-01-02 17:15:00;1;cooking;17.2;36.7;57.1;6;17;3000
2022-01-02 17:30:00;1;cooking;10.6;95.5;57.1;6;17;3000
2022-01-02 17:45:00;1;cooking;16.9;61.9;57.1;6;17;3000
2022-01-02 18:00:00;1;cooking;15.4;73.6;91.8;6;18;3000
2022-01-02 18:15:00;1;cooking;16.0;52.2;5.7;6;18;3000
2022-01-02 18:30:00;1;cooking;14.5;48.6;57.8;6;18;3000
2022-01-02 18:45:00;1;cooking;15.3;37.6;89.4;6;18;3000
2022-01-02 19:00:00;1;watching_tv;7.8;94.9;30.6;6;19;3000
2022-01-02 19:15:00;1;watching_tv;14.2;74.1;90.5;6;19;3000
2022-01-02 19:30:00;1;watching_tv;7.7;71.3;15.0;6;19;3000
2022-01-02 19:45:00;1;watching_tv;14.7;50.1;52.8;6;19;3000
2022-01-02 20:00:00;1;watching_tv;7.5;98.6;58.8;6;20;3000
2022-01-02 20:15:00;1;watching_tv;6.4;94.6;14.1;6;20;3000
